SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Quarter,AverageQuarterReturn,Year,AverageYearlyReturn
16,EOS,EOS,17/7/2017,1.573600054,1.254189968,1.254189968,1.540079951,62295100,344935476.1,2021 Q2,6.443368025,,
17,EOS,EOS,18/7/2017,1.754459977,1.476089954,1.543470025,1.696859956,58108000,383913353.1,2021 Q3,3.946748632,,
18,EOS,EOS,19/7/2017,1.787690043,1.538010001,1.699730039,1.558760047,55057600,355988649,,,,
19,EOS,EOS,20/7/2017,1.764170051,1.566509962,1.566509962,1.744920015,45949800,401980352.9,,,,
20,EOS,EOS,21/7/2017,2.016109943,1.727210045,1.755210042,1.819869995,58164900,422992713,,,,
21,EOS,EOS,22/7/2017,1.997480035,1.814890027,1.815330029,1.958420038,41809000,459569043.3,,,,
22,EOS,EOS,23/7/2017,2.136399984,1.741060019,1.959540009,1.865079999,60205000,441892481,,,,
23,EOS,EOS,24/7/2017,1.945819974,1.81795001,1.878690004,1.874250054,36585400,448035488.5,,,,
24,EOS,EOS,25/7/2017,1.893309951,1.552209973,1.877550006,1.648069978,42547000,397191785.3,,,,
25,EOS,EOS,26/7/2017,1.735810041,1.473009944,1.643630028,1.735810041,48693200,422142814.1,,,,
26,EOS,EOS,27/7/2017,1.982609987,1.729760051,1.748839974,1.952559948,69371696,478828804.2,,,,
27,EOS,EOS,28/7/2017,2.009740114,1.84592998,1.963009953,1.84592998,64730400,456314167.5,,,,
28,EOS,EOS,29/7/2017,1.837800026,1.661630034,1.831329942,1.833080053,44021100,456657340,,,,
29,EOS,EOS,30/7/2017,1.843029976,1.713359952,1.830309987,1.782199979,27580200,448515327.5,,,,
30,EOS,EOS,31/7/2017,1.786139965,1.707430005,1.774479985,1.739639997,29657700,441239071.2,,,,
31,EOS,EOS,1/8/2017,1.805590034,1.677070022,1.746469975,1.781159997,39175500,455131357,,,,
32,EOS,EOS,2/8/2017,1.818600059,1.758980036,1.781520009,1.778409958,28880800,458117403.4,,,,
33,EOS,EOS,3/8/2017,1.811769962,1.746449947,1.776530027,1.803979993,25878000,468308118.4,,,,
34,EOS,EOS,4/8/2017,1.849550009,1.798779964,1.802350044,1.80539,34183300,472252294.6,,,,
35,EOS,EOS,5/8/2017,1.977030039,1.763569951,1.80163002,1.909319997,52324800,503269011.2,,,,
36,EOS,EOS,6/8/2017,1.903660059,1.724470019,1.903660059,1.735339999,38436700,463462640.3,,,,
37,EOS,EOS,7/8/2017,1.829730034,1.706429958,1.732609987,1.808529973,46022400,487115008.9,,,,
38,EOS,EOS,8/8/2017,2.044440031,1.789389968,1.810989976,1.881100059,76270800,509761999.1,,,,
39,EOS,EOS,9/8/2017,1.948169947,1.809910059,1.882560015,1.828559995,36813700,500066742.6,,,,
40,EOS,EOS,10/8/2017,1.88846004,1.825219989,1.832589984,1.825219989,43519300,502700731.5,,,,
41,EOS,EOS,11/8/2017,1.866400003,1.770519972,1.830440044,1.78599,49178400,495512659.5,,,,
42,EOS,EOS,12/8/2017,1.822399974,1.656370044,1.787590027,1.669039965,38131800,466348454.8,,,,
43,EOS,EOS,13/8/2017,1.678959966,1.578189969,1.667000055,1.616490006,40514200,455024880.3,,,,
44,EOS,EOS,14/8/2017,1.667840004,1.543709993,1.610460043,1.658200026,39205300,470416145.2,,,,
45,EOS,EOS,15/8/2017,1.810060024,1.591259956,1.656209946,1.646589994,58304700,470283316.6,,,,
46,EOS,EOS,16/8/2017,1.643100023,1.585510015,1.641180038,1.597900033,24022000,459649947,,,,
47,EOS,EOS,17/8/2017,1.607349992,1.522519946,1.597900033,1.546450019,25713300,447917223.4,,,,
48,EOS,EOS,18/8/2017,1.541689992,1.398390055,1.538349986,1.421949983,26841700,414574831.2,,,,
49,EOS,EOS,19/8/2017,1.444159985,1.319839954,1.422539949,1.404500008,24769900,412400642.7,,,,
50,EOS,EOS,20/8/2017,1.421579957,1.356559992,1.403239965,1.370360017,15673200,405019822.4,,,,
51,EOS,EOS,21/8/2017,1.384260058,1.329879999,1.36935997,1.340829968,20152300,399079603.9,,,,
52,EOS,EOS,22/8/2017,1.337489963,1.261890054,1.337180018,1.284500003,23774300,384648800,,,,
53,EOS,EOS,23/8/2017,1.529139996,1.281659961,1.285030007,1.410930037,36567800,425313611.7,,,,
54,EOS,EOS,24/8/2017,1.415259957,1.349740028,1.414469957,1.380370021,18034600,418857292.7,,,,
55,EOS,EOS,25/8/2017,1.429119945,1.354550004,1.382040024,1.378469944,20444500,420934596.4,,,,
56,EOS,EOS,26/8/2017,1.388309956,1.346160054,1.379189968,1.360880017,16466000,418393423.3,,,,
57,EOS,EOS,27/8/2017,1.369760036,1.335630059,1.360239983,1.347820044,18124100,416977795,,,,
58,EOS,EOS,28/8/2017,1.358950019,1.315109968,1.350530028,1.336539984,18414400,416213299.1,,,,
59,EOS,EOS,29/8/2017,1.352710009,1.310700059,1.339460015,1.310700059,18993200,412685992.3,,,,
60,EOS,EOS,30/8/2017,1.327119946,1.188300014,1.307260036,1.227810025,24068700,389118207.7,,,,
61,EOS,EOS,31/8/2017,1.326810002,1.218780041,1.226959944,1.297170043,22926100,413604781.6,,,,
62,EOS,EOS,1/9/2017,1.328080058,1.259240031,1.302929997,1.300940037,25853000,417868423.8,,,,
63,EOS,EOS,2/9/2017,1.427639961,1.189440012,1.298789978,1.233819962,38741300,398523489.9,,,,
64,EOS,EOS,3/9/2017,1.292610049,1.18125999,1.236969948,1.251710057,22618600,407130717.9,,,,
65,EOS,EOS,4/9/2017,1.25237,0.792623997,1.251160026,0.850525975,43045400,278105196.7,,,,
66,EOS,EOS,5/9/2017,0.918675005,0.712454021,0.848251998,0.883708,30273900,290402035.5,,,,
67,EOS,EOS,6/9/2017,1.072350025,0.853004992,0.891735017,0.914358974,26208300,302392063.8,,,,
68,EOS,EOS,7/9/2017,1.003200054,0.853389025,0.921945989,0.977271974,22912100,325037443.5,,,,
69,EOS,EOS,8/9/2017,0.97774601,0.771229029,0.97774601,0.83276403,18650200,278401663.7,,,,
70,EOS,EOS,9/9/2017,0.834185004,0.752267003,0.833779991,0.791607976,10281100,266289736.4,,,,
71,EOS,EOS,10/9/2017,0.811076999,0.70796901,0.793394029,0.739763021,9494440,250216301.2,,,,
72,EOS,EOS,11/9/2017,0.752968013,0.715178013,0.739552975,0.730868995,7763470,248502483.8,,,,
73,EOS,EOS,12/9/2017,0.853169024,0.728286982,0.730094016,0.836076975,15475800,285709556.3,,,,
74,EOS,EOS,13/9/2017,0.841224015,0.671642005,0.841224015,0.728994012,12370500,250375030.7,,,,
75,EOS,EOS,14/9/2017,0.754454017,0.573315978,0.727393985,0.603217006,13131300,208513621,,,,
76,EOS,EOS,15/9/2017,0.683713019,0.524670005,0.603370011,0.664288998,13121900,230972183.1,,,,
77,EOS,EOS,16/9/2017,0.685284972,0.606857002,0.666500986,0.627565026,5602950,219247764.7,,,,
78,EOS,EOS,17/9/2017,0.667683005,0.577502012,0.624291003,0.648591995,8685770,227895848.2,,,,
79,EOS,EOS,18/9/2017,0.706700981,0.650438011,0.650438011,0.704877973,9065170,249084834.8,,,,
80,EOS,EOS,19/9/2017,0.708576024,0.647599995,0.708194017,0.653362989,5520750,232015328.8,,,,
81,EOS,EOS,20/9/2017,0.654721022,0.612827003,0.651857972,0.612827003,6087520,218859651.5,,,,
82,EOS,EOS,21/9/2017,0.615818024,0.544906974,0.615818024,0.546153009,6972060,196678456.8,,,,
83,EOS,EOS,22/9/2017,0.579056025,0.534403026,0.547717988,0.569845974,4556540,206008750.5,,,,
84,EOS,EOS,23/9/2017,0.594250977,0.560010016,0.570789993,0.576696992,4809880,209457778.5,,,,
85,EOS,EOS,24/9/2017,0.582994998,0.546018004,0.580242991,0.546274006,7534280,199881820.1,,,,
86,EOS,EOS,25/9/2017,0.574288011,0.543054998,0.546513975,0.570774019,5592430,209706748.6,,,,
87,EOS,EOS,26/9/2017,0.584475994,0.552298009,0.570981026,0.56112802,5789570,207507404.4,,,,
88,EOS,EOS,27/9/2017,0.636916995,0.557500005,0.560208023,0.633042991,11395600,234950329.7,,,,
89,EOS,EOS,28/9/2017,0.816736996,0.630716026,0.632939994,0.815693021,22672400,304661610.1,,,,
90,EOS,EOS,29/9/2017,0.835309029,0.704876006,0.816963971,0.717271984,15499400,269266673.9,,,,
91,EOS,EOS,30/9/2017,0.752134025,0.714021027,0.718681991,0.721608996,10179600,272304277.9,,,,
92,EOS,EOS,1/10/2017,0.725224018,0.674127996,0.721764982,0.707759976,8938190,268338987.8,,,,
93,EOS,EOS,2/10/2017,0.714239001,0.63609302,0.707985997,0.65497297,8299880,249766732.9,,,,
94,EOS,EOS,3/10/2017,0.668738008,0.616319001,0.652812004,0.631229997,7114830,241919483.1,,,,
95,EOS,EOS,4/10/2017,0.63400799,0.585308015,0.631987989,0.601539016,5449300,231675685,,,,
96,EOS,EOS,5/10/2017,0.620751977,0.575529993,0.599336028,0.606157005,8038660,234767287.4,,,,
97,EOS,EOS,6/10/2017,0.608968019,0.591341972,0.606706023,0.599843979,6785670,233490763.9,,,,
98,EOS,EOS,7/10/2017,0.604416013,0.572311997,0.599816024,0.588553011,6250760,230176587,,,,
99,EOS,EOS,8/10/2017,0.605633974,0.577350974,0.587396026,0.604501009,5854700,237578843.1,,,,
100,EOS,EOS,9/10/2017,0.603980005,0.547138989,0.603542984,0.557142019,6657950,220083002.4,,,,
101,EOS,EOS,10/10/2017,0.575712025,0.548995972,0.557554007,0.555213988,7701180,220316379.7,,,,
102,EOS,EOS,11/10/2017,0.626726985,0.552679002,0.556460977,0.610222995,8705650,243304842.1,,,,
103,EOS,EOS,12/10/2017,0.63222301,0.584208012,0.610293984,0.591723025,8681880,237078869.3,,,,
104,EOS,EOS,13/10/2017,0.614803016,0.567719996,0.591619015,0.58397001,8587370,235105365.5,,,,
105,EOS,EOS,14/10/2017,0.618571997,0.57811898,0.584828973,0.582835972,6436220,236578675.5,,,,
106,EOS,EOS,15/10/2017,0.586516023,0.563428998,0.583440006,0.571914017,6573060,232998342,,,,
107,EOS,EOS,16/10/2017,0.581349015,0.561855972,0.571852982,0.561855972,6005900,230065909.1,,,,
108,EOS,EOS,17/10/2017,0.564163029,0.544122994,0.562389016,0.552143991,6374050,227543814.1,,,,
109,EOS,EOS,18/10/2017,0.560554028,0.514187992,0.554269016,0.546006024,7320330,225764108.4,,,,
110,EOS,EOS,19/10/2017,0.590049982,0.544242024,0.545624018,0.566708028,8084770,235865080.8,,,,
111,EOS,EOS,20/10/2017,0.579605997,0.540683985,0.566626012,0.540683985,6150650,226230288.3,,,,
112,EOS,EOS,21/10/2017,0.541114986,0.512557983,0.540259004,0.52679199,7066060,221236176.1,,,,
113,EOS,EOS,22/10/2017,0.53885901,0.504791975,0.526479006,0.517970026,5538990,218488289.9,,,,
114,EOS,EOS,23/10/2017,0.518657029,0.480195999,0.517657995,0.493225008,6162350,209044636.3,,,,
115,EOS,EOS,24/10/2017,0.531023026,0.482726008,0.492790014,0.514935017,7089410,219148563.5,,,,
116,EOS,EOS,25/10/2017,0.520106018,0.497451991,0.514901996,0.504073024,5046620,215636587.8,,,,
117,EOS,EOS,26/10/2017,0.529739976,0.502833009,0.504339993,0.518944025,5314240,223154345.6,,,,
118,EOS,EOS,27/10/2017,0.52354002,0.502714992,0.518989027,0.522117972,4730120,225163741.8,,,,
119,EOS,EOS,28/10/2017,0.539193988,0.52195102,0.52224201,0.536368012,5960600,232427402.8,,,,
120,EOS,EOS,29/10/2017,0.680899024,0.536399007,0.536399007,0.665880978,19902600,290443063.9,,,,
121,EOS,EOS,30/10/2017,0.742193997,0.646113992,0.667644024,0.711432993,20481800,311711855,,,,
122,EOS,EOS,31/10/2017,0.781781971,0.672324002,0.712701976,0.781781971,16200000,343991923.4,,,,
123,EOS,EOS,1/11/2017,1.274479985,0.758616984,0.785862029,1.045629978,74917400,461972998.8,,,,
124,EOS,EOS,2/11/2017,1.26760006,0.924323976,1.046710014,1.115980029,68358600,495710880.2,,,,
125,EOS,EOS,3/11/2017,1.392910004,1.061280012,1.118330002,1.211519957,59247900,540504550.1,,,,
126,EOS,EOS,4/11/2017,1.293580055,1.05776,1.202829957,1.120509982,37546000,502038131,,,,
127,EOS,EOS,5/11/2017,1.15636003,0.985319018,1.112879992,1.094089985,32996400,492069897.3,,,,
128,EOS,EOS,6/11/2017,1.072849989,0.914665997,1.069820046,0.916949987,26059800,416041141.4,,,,
129,EOS,EOS,7/11/2017,0.987034976,0.921145022,0.921145022,0.951407015,16941200,436394705.8,,,,
130,EOS,EOS,8/11/2017,1.179730058,0.947022974,0.951020002,1.132830024,37971000,521806493.1,,,,
131,EOS,EOS,9/11/2017,1.207710028,1.132539988,1.133069992,1.180799961,24725800,546246975.5,,,,
132,EOS,EOS,10/11/2017,1.182139993,0.994880021,1.182139993,1.03065002,23024200,478869135.2,,,,
133,EOS,EOS,11/11/2017,1.181550026,1.01154995,1.029060006,1.164980054,27539300,543649515.6,,,,
134,EOS,EOS,12/11/2017,1.179229975,1.036540031,1.159669995,1.093969941,29229800,512887018.2,,,,
135,EOS,EOS,13/11/2017,1.188500047,1.083439946,1.094470024,1.178879976,20848600,554812593.1,,,,
136,EOS,EOS,14/11/2017,1.674270034,1.179419994,1.179419994,1.674270034,107326000,792322315.7,,,,
137,EOS,EOS,15/11/2017,1.741179943,1.539919972,1.679209948,1.666869998,64150700,798321003.6,,,,
138,EOS,EOS,16/11/2017,1.844830036,1.572209954,1.67166996,1.64842999,64675200,792406167.6,,,,
139,EOS,EOS,17/11/2017,1.815400004,1.597270012,1.658830047,1.748780012,50782500,843884674.4,,,,
140,EOS,EOS,18/11/2017,1.979519963,1.659129977,1.741160035,1.927829981,52951400,934185082.7,,,,
141,EOS,EOS,19/11/2017,2.034009933,1.767150044,1.916880012,1.881549954,55081600,915391194.4,,,,
142,EOS,EOS,20/11/2017,2.036730051,1.826580048,1.885259986,1.993999958,55477200,974473014.3,,,,
143,EOS,EOS,21/11/2017,2.106470108,1.851439953,1.998319983,1.904160023,56022900,934360176,,,,
144,EOS,EOS,22/11/2017,1.976729989,1.788089991,1.909770012,1.885249972,44297600,928815306,,,,
145,EOS,EOS,23/11/2017,1.980990052,1.849979997,1.887330055,1.891729951,42235000,935524485.5,,,,
146,EOS,EOS,24/11/2017,1.908339977,1.729850054,1.894119978,1.883470058,44111800,935350574.6,,,,
147,EOS,EOS,25/11/2017,2.056050062,1.786630034,1.881000042,2.053819895,48591800,1024165345,,,,
148,EOS,EOS,26/11/2017,2.659590006,1.942989945,2.05328989,2.455290079,116846000,1229362445,,,,
149,EOS,EOS,27/11/2017,2.940530062,2.379570007,2.455260038,2.861619949,126962000,1438561848,,,,
150,EOS,EOS,28/11/2017,3.065560102,2.749030113,2.864870071,2.749030113,98904096,1387641296,,,,
151,EOS,EOS,29/11/2017,3.334009886,2.542900085,2.787400007,2.708039999,133125000,1376124336,,,,
152,EOS,EOS,30/11/2017,2.989360094,2.538810015,2.758029938,2.852319956,92059600,1455252735,,,,
153,EOS,EOS,1/12/2017,3.238519907,2.73484993,2.829790115,3.238519907,74402000,1659490666,,,,
154,EOS,EOS,2/12/2017,3.987730026,3.212140083,3.241970062,3.915119886,163479008,2014198808,,,,
155,EOS,EOS,3/12/2017,4.119050026,3.443710089,3.938489914,3.606699944,132280000,1862161181,,,,
156,EOS,EOS,4/12/2017,4.131629944,3.498049974,3.613990068,4.031300068,163900000,2092122649,,,,
157,EOS,EOS,5/12/2017,4.46765995,3.688250065,4.060810089,4.236410141,181418000,2202518091,,,,
158,EOS,EOS,6/12/2017,5.1042099,4.202839851,4.270020008,4.551980019,200252992,2372837597,,,,
159,EOS,EOS,7/12/2017,4.523749828,3.562119961,4.523749828,3.994260073,183666000,2095288549,,,,
160,EOS,EOS,8/12/2017,4.588469982,3.741470098,3.990570068,4.290840149,149508000,2259558877,,,,
161,EOS,EOS,9/12/2017,4.675960064,3.804519892,4.28083992,4.061580181,133142000,2147345493,,,,
162,EOS,EOS,10/12/2017,4.071670055,3.551700115,4.071670055,3.771539927,98890000,2001414471,,,,
163,EOS,EOS,11/12/2017,4.47755003,3.727890015,3.769150019,4.364150047,153155008,2324716541,,,,
164,EOS,EOS,12/12/2017,5.731520176,4.263740063,4.377580166,5.301980019,266450000,2834735351,,,,
165,EOS,EOS,13/12/2017,7.299320221,5.053209782,5.323649883,7.299320221,663820992,3918134389,,,,
166,EOS,EOS,14/12/2017,8.736689568,7.165150166,7.241429806,8.404359818,613600000,4530193986,,,,
167,EOS,EOS,15/12/2017,8.406479836,6.881120205,8.406479836,8.126339912,640457984,4396028507,,,,
168,EOS,EOS,16/12/2017,9.260649681,8.131070137,8.144359589,8.606960297,540462016,4675049664,,,,
169,EOS,EOS,17/12/2017,8.979610443,8.211919785,8.604649544,8.222169876,361464000,4482552439,,,,
170,EOS,EOS,18/12/2017,9.392769814,7.672729969,8.215109825,9.210700035,577649984,5040375684,,,,
171,EOS,EOS,19/12/2017,12.90429974,9.229100227,9.242489815,12.38010025,1688240000,6799555397,,,,
172,EOS,EOS,20/12/2017,12.59609985,10.36859989,12.45400047,11.98890018,775977024,6608750773,,,,
173,EOS,EOS,21/12/2017,13.17549992,10.08479977,11.95759964,10.6001997,349756000,5862777258,,,,
174,EOS,EOS,22/12/2017,10.6722002,6.685339928,10.66450024,7.841199875,612398016,4365218193,,,,
175,EOS,EOS,23/12/2017,9.484869957,7.948880196,7.970320225,8.481599808,233174000,4737432460,,,,
176,EOS,EOS,24/12/2017,8.56223011,7.258719921,8.510580063,8.143520355,192175008,4564054845,,,,
177,EOS,EOS,25/12/2017,9.805979729,7.918089867,8.202819824,9.772669792,337892992,5498381272,,,,
178,EOS,EOS,26/12/2017,10.09899998,9.632969856,9.771280289,9.817850113,336595008,5546006340,,,,
179,EOS,EOS,27/12/2017,10.8107996,9.794790268,9.828129768,10.56110001,530216000,5988389249,,,,
180,EOS,EOS,28/12/2017,10.56610012,8.413889885,10.54360008,9.566140175,478886016,5442850486,,,,
181,EOS,EOS,29/12/2017,9.868149757,9.215270042,9.595310211,9.443670273,448089984,5392950875,,,,
182,EOS,EOS,30/12/2017,9.495369911,8.345439911,9.459549904,8.56387043,499400000,4907487133,,,,
183,EOS,EOS,31/12/2017,8.968529701,8.43873024,8.509810448,8.765950203,312308000,5041642088,,,,
184,EOS,EOS,1/1/2018,9.110190392,8.513939857,8.765870094,8.843179703,331072992,5104026730,,,,
185,EOS,EOS,2/1/2018,9.776140213,8.913439751,8.913439751,9.334710121,552188992,5406250924,,,,
186,EOS,EOS,3/1/2018,10.22789955,8.847539902,9.315010071,10.22789955,529459008,5944983688,,,,
187,EOS,EOS,4/1/2018,11.97060013,10.29139996,10.45400047,11.2755003,1204969984,6575441071,,,,
188,EOS,EOS,5/1/2018,11.51109982,10.3991003,11.23169994,10.83959961,618755008,6341114748,,,,
189,EOS,EOS,6/1/2018,12.57970047,10.46220016,10.8107996,12.57970047,688819008,7382566121,,,,
190,EOS,EOS,7/1/2018,13.36769962,12.08699989,12.77180004,12.52190018,781497024,7375481946,,,,
191,EOS,EOS,8/1/2018,12.57859993,8.4376297,12.50879955,9.692649841,697174976,5727264865,,,,
192,EOS,EOS,9/1/2018,9.762669563,8.987239838,9.665920258,9.326939583,546937024,5530922304,,,,
193,EOS,EOS,10/1/2018,11.62769985,8.678640366,9.332369804,11.33829975,1211789952,6745539241,,,,
194,EOS,EOS,11/1/2018,12.42350006,9.306879997,11.33180046,11.35490036,1161849984,6778127512,,,,
195,EOS,EOS,12/1/2018,15.34290028,10.77729988,11.39900017,13.74580002,2449370112,8234076885,,,,
196,EOS,EOS,13/1/2018,18.70960045,13.53950024,13.91740036,16.23390007,3379130112,9758283455,,,,
197,EOS,EOS,14/1/2018,16.16819954,13.31110001,16.16819954,13.43570042,1162419968,8121857985,,,,
198,EOS,EOS,15/1/2018,14.83479977,12.92230034,13.41619968,12.94449997,806380992,7848996613,,,,
199,EOS,EOS,16/1/2018,13.04339981,8.60062027,12.95909977,10.27589989,1599730048,6256126299,,,,
200,EOS,EOS,17/1/2018,10.5685997,7.666689873,10.19859982,10.1942997,1625250048,6228808443,,,,
201,EOS,EOS,18/1/2018,11.26980019,9.88642025,10.19649982,10.50510025,1266300032,6440509833,,,,
202,EOS,EOS,19/1/2018,11.77029991,9.917420387,10.38199997,11.18449974,845596032,6877837864,,,,
203,EOS,EOS,20/1/2018,15.76210022,11.25399971,11.25399971,15.51869965,2777449984,9578538040,,,,
204,EOS,EOS,21/1/2018,15.66119957,12.39480019,15.66119957,13.43599987,2887800064,8322820708,,,,
205,EOS,EOS,22/1/2018,15.17510033,12.85140038,13.53719997,13.65810013,2902200064,8488483306,,,,
206,EOS,EOS,23/1/2018,13.81289959,11.87090015,13.56799984,12.97130013,1614680064,8087782002,,,,
207,EOS,EOS,24/1/2018,13.86320019,12.63440037,13.01130009,13.83409977,1050800000,8653951384,,,,
208,EOS,EOS,25/1/2018,14.92840004,13.70289993,13.96290016,14.31459999,1546860032,8981241125,,,,
209,EOS,EOS,26/1/2018,14.72869968,13.2215004,14.27779961,14.34490013,1444039936,9030386619,,,,
210,EOS,EOS,27/1/2018,14.6267004,13.96870041,14.34010029,14.27449989,653830976,9013762327,,,,
211,EOS,EOS,28/1/2018,15.04290009,14.34189987,14.34430027,15.02050018,646950016,9516622285,,,,
212,EOS,EOS,29/1/2018,15.17029953,13.79740047,15.03279972,14.00889969,565307008,8903833112,,,,
213,EOS,EOS,30/1/2018,14.0316,11.29920006,14.0316,11.56480026,980342016,7374103699,,,,
214,EOS,EOS,31/1/2018,12.32989979,10.42479992,11.46389961,12.20460033,1008809984,7806255291,,,,
215,EOS,EOS,1/2/2018,12.39610004,9.898650169,12.23560047,10.2098999,919859008,6550906545,,,,
216,EOS,EOS,2/2/2018,10.21940041,7.638810158,10.17490005,9.785340309,1534140032,6297674345,,,,
217,EOS,EOS,3/2/2018,10.38519955,8.592020035,9.774559975,9.839940071,736278016,6352526020,,,,
218,EOS,EOS,4/2/2018,10.17269993,8.450019836,9.769229889,8.605660439,588172032,5572991931,,,,
219,EOS,EOS,5/2/2018,8.852169991,6.94329977,8.675749779,7.057549953,640158976,4585049360,,,,
220,EOS,EOS,6/2/2018,8.459589958,5.848579884,7.171649933,8.340229988,1304850048,5434877323,,,,
221,EOS,EOS,7/2/2018,8.646800041,7.556280136,8.34720993,7.614009857,762883968,4987997778,,,,
222,EOS,EOS,8/2/2018,8.590200424,7.662370205,7.662370205,8.514829636,542067968,5596555489,,,,
223,EOS,EOS,9/2/2018,9.661860466,8.155449867,8.496839523,9.653369904,507606016,6361534279,,,,
224,EOS,EOS,10/2/2018,10.30259991,8.662090302,9.612090111,9.100609779,609065984,6016221196,,,,
225,EOS,EOS,11/2/2018,9.087779999,8.16975975,9.087779999,8.414509773,408012992,5585035906,,,,
226,EOS,EOS,12/2/2018,9.293580055,8.451310158,8.451310158,9.180689812,353976000,6112906693,,,,
227,EOS,EOS,13/2/2018,9.274089813,8.699370384,9.180970192,9.213179588,365436000,6148681740,,,,
228,EOS,EOS,14/2/2018,10.02270031,9.171649933,9.231519699,9.966170311,480308992,6671166759,,,,
229,EOS,EOS,15/2/2018,10.29950047,9.774950027,9.943869591,10.16819954,392064992,6829174012,,,,
230,EOS,EOS,16/2/2018,10.23659992,9.702429771,10.15009975,10.01860046,249798000,6753287501,,,,
231,EOS,EOS,17/2/2018,10.17889977,9.928099632,10.00839996,10.15369987,276848992,6859789737,,,,
232,EOS,EOS,18/2/2018,10.2027998,9.230110168,10.15550041,9.378089905,353808000,6359357557,,,,
233,EOS,EOS,19/2/2018,9.794389725,9.357139587,9.372909546,9.683480263,225362000,6581977970,,,,
234,EOS,EOS,20/2/2018,10.00500011,9.263569832,9.689629555,9.277440071,305780992,6319287589,,,,
235,EOS,EOS,21/2/2018,9.313159943,8.529970169,9.272279739,8.76060009,298552992,5981143639,,,,
236,EOS,EOS,22/2/2018,8.909950256,7.977640152,8.737299919,8.092359543,295638016,5553653254,,,,
237,EOS,EOS,23/2/2018,8.771719933,7.919439793,8.048080444,8.582169533,284364992,5908091946,,,,
238,EOS,EOS,24/2/2018,8.721139908,7.950260162,8.571169853,8.194439888,241756992,5657955686,,,,
239,EOS,EOS,25/2/2018,8.18776989,7.699440002,8.178110123,7.895410061,173548992,5467127018,,,,
240,EOS,EOS,26/2/2018,8.442159653,7.634990215,7.903510094,8.13049984,251184992,5646077180,,,,
241,EOS,EOS,27/2/2018,8.872779846,8.028479576,8.166009903,8.573060036,330184992,5970803890,,,,
242,EOS,EOS,28/2/2018,9.215029716,8.412540436,8.529789925,8.412540436,380052992,5875209847,,,,
243,EOS,EOS,1/3/2018,8.627090454,8.301529884,8.389539719,8.627090454,214126000,6050853238,,,,
244,EOS,EOS,2/3/2018,8.735819817,8.030630112,8.67825985,8.089859962,211631008,5692032956,,,,
245,EOS,EOS,3/3/2018,8.297470093,7.956610203,8.105250359,8.002940178,141850000,5642689292,,,,
246,EOS,EOS,4/3/2018,8.178469658,7.789869785,7.996650219,8.178469658,195810000,5783553012,,,,
247,EOS,EOS,5/3/2018,8.285719872,8.046339989,8.182939529,8.051609993,183715008,5716172787,,,,
248,EOS,EOS,6/3/2018,8.004509926,7.163879871,8.004509926,7.248529911,233026000,5163442528,,,,
249,EOS,EOS,7/3/2018,7.373919964,6.168879986,7.247330189,6.50744009,423460000,4648692535,,,,
250,EOS,EOS,8/3/2018,6.763639927,6.118919849,6.511250019,6.204319954,299364992,4445107794,,,,
